sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,match_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,match_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,match_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,match_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,match_tier_flag,match_tier_mark,sep_first,sep_nvss,sep_racs,sep_gleam,resolve_gleam,sdss_name,Sample,Note1,Note2,first_code,nvss_code,racs_code,gleam_code
155936.89+163101.6,239.90373222121912,16.517113081479096,3.074,VI,0,1,,,,,,155937+163101,1,3.6,0.4,,,,,,,J155936.3+163100,1,5.548,0.917,7.756,2.004,0110,0110,,9.105,7.689,,,155936.89+163101.6,cand B,extend?,offset different,ND,SEoff,Uoff,ND
160019.25+360809.3,240.0802141699501,36.13592870815293,3.524,VI,0,1,,,,,,160020+360815,3,4.3,0.5,,,,,,,,,,,,,0100,0300,,18.767,,,,160019.25+360809.3,rejected B,cp,,ND,Ucp,ND,ND
160043.89+514424.7,240.1828989096712,51.740209048500205,3.491,VI,0,1,,,,,,160042+514437,3,2.7,0.4,,,,,,,,,,,,,0100,0300,,20.444,,,,160043.89+514424.7,rejected B,cp,,ND,Ucp,ND,ND
160118.33+192511.0,240.32638789493583,19.41972874045576,3.046,VI,0,1,,,,,,160118+192515,3,4.3,0.4,,,,,,,J160118.2+192511,1,6.524,0.38,8.813,0.809,0110,0310,,4.519,1.469,,,160118.33+192511.0,good,,,ND,U,U,ND
160201.66+080529.9,240.5069207828305,8.091663332494855,3.368,VI,0,1,,,,,,,,,,J160158+080631,3,0.165862,0.018138,0.191269,0.024645,,,,,,,0001,0003,,,,78.1,1.153,160201.66+080529.9,rejected B,cp,,ND,ND,ND,Ucp
160210.28+503801.9,240.54286262791769,50.633883764465374,3.595,VI,0,1,J160210.3+503802,1,6.95,7.84,0.137,160210+503803,3,8.4,0.5,,,,,,,,,,,,,1100,1300,0.139,2.142,,,,160210.28+503801.9,good,,,U,U,ND,ND
160225.27+052726.4,240.60531507272827,5.457349560527786,3.705,VI,4,1,J160225.2+052726,1,1.59,1.83,0.154,,,,,,,,,,,J160225.3+052724,1,2.966,0.384,2.798,0.64,1010,1010,0.425,,2.233,,,160225.27+052726.4,good,,,U,ND,U,ND
160407.31+420949.0,241.030479400258,42.16362784413669,3.23,VI,0,1,J160407.3+420948,1,2.3,1.97,0.139,,,,,,,,,,,,,,,,,1000,1000,0.187,,,,,160407.31+420949.0,good,,,U,ND,ND,ND
160415.95+065134.8,241.06648721912472,6.859694083379553,3.147,VI,0,1,J160415.9+065135,1,2.35,2.5,0.145,160416+065139,1,3.2,0.4,,,,,,,J160416.1+065136,1,2.131,0.341,2.29,0.625,1110,1110,0.243,11.36,3.35,,,160415.95+065134.8,good B,,slightly extended?,SE,SEaf,U,ND
160452.20+133321.2,241.21749983482843,13.555913596207215,3.073,VI,0,1,,,,,,,,,,J160450+133413,3,0.791347,0.025104,0.809906,0.0296804,,,,,,,0001,0003,,,,56.139,1.023,160452.20+133321.2,rejected B,cp,,ND,ND,ND,Ucp
160505.65+445724.4,241.27358112003049,44.95679050331945,3.569,VI,0,1,J160505.6+445725,1,1.15,0.61,0.138,,,,,,,,,,,,,,,,,1000,1000,0.666,,,,,160505.65+445724.4,good,,,U,ND,ND,ND
160513.66+112217.4,241.30691962573593,11.37152231031032,3.585,VI,4,1,,,,,,,,,,J160509+112236,3,0.212515,0.024018,0.239602,0.0319731,,,,,,,0001,0003,,,,60.858,1.127,160513.66+112217.4,rejected B,cp,,ND,ND,ND,Ucp
160528.21+272854.4,241.36754713652516,27.48180292381083,4.024,VI,0,1,J160528.2+272854,1,11.66,12.25,0.139,160527+272854,1,11.3,0.5,,,,,,,J160528.1+272855,1,16.16,0.425,16.654,0.752,1110,1110,0.207,3.097,1.912,,,160528.21+272854.4,good,,,U,U,U,ND
160541.72+513549.1,241.4238533180921,51.59698820853625,3.059,PIPE,0,2,J160541.7+513549,1,38.13,38.03,0.127,160541+513549,1,35.7,1.1,,,,,,,,,,,,,1100,1100,0.17,0.189,,,,160541.72+513549.1,cand A,,,U,U,ND,ND
160547.50+555908.6,241.4479307988996,55.98573538863679,3.357,VI,0,1,J160547.5+555909,1,1.55,2.02,0.134,,,,,,,,,,,,,,,,,1000,1000,0.423,,,,,160547.50+555908.6,good,,,U,ND,ND,ND
160659.50+181136.3,241.74793086765828,18.193428912563085,3.029,VI,0,1,,,,,,,,,,J160656+181132,3,2.082778,0.02857,2.000571,0.0315559,,,,,,,0001,0003,,,,40.235,0.96,160659.50+181136.3,rejected B,cp,,ND,ND,ND,Ucp
160718.28+161445.4,241.82617764232128,16.245953588014036,3.202,VI,0,1,,,,,,,,,,,,,,,,J160718.2+161440,3,2.925,0.47,3.01,0.838,0010,0030,,,5.383,,,160718.28+161445.4,cand B,radio dominate,offset,ND,ND,Uoff,ND
160747.24+162123.5,241.94687265673707,16.3565451513065,4.228,VI,0,1,J160747.2+162123,1,3.43,3.17,0.138,160747+162122,3,3.1,0.4,,,,,,,J160747.3+162124,1,3.736,0.638,4.795,1.311,1110,1310,0.115,3.409,1.634,,,160747.24+162123.5,good,,,U,U,U,ND
160802.87+225917.7,242.01196650245333,22.988276463759224,3.246,VI,0,1,,,,,,160803+225855,3,2.6,0.5,,,,,,,,,,,,,0100,0300,,22.363,,,,160802.87+225917.7,rejected B,radio,,ND,Uoff,ND,ND
160815.43+214731.0,242.0642953675763,21.79195711254456,3.091,VI,0,1,J160815.4+214731,1,4.23,4.55,0.146,160815+214729,3,4.2,0.4,,,,,,,J160815.4+214730,1,4.659,0.405,5.251,0.761,1110,1310,0.351,2.913,0.935,,,160815.43+214731.0,good,,,U,U,U,ND
160820.89+183059.5,242.08706851427473,18.516531590414537,3.221,VI,0,1,J160820.8+183059,1,20.5,21.52,0.148,160820+183100,1,22.4,0.8,,,,,,,J160820.8+183059,3,30.55,0.441,31.89,0.786,1110,1130,0.283,0.474,0.472,,,160820.89+183059.5,good,,,U,U,U,ND
160826.18+241605.0,242.1091225955584,24.26806897133372,6.919,PIPE,4,3,J160826.1+241604,1,1.1,0.97,0.138,,,,,,,,,,,,,,,,,1000,1000,0.612,,,,,160826.18+241605.0,rejected A,redshift unreliable,,,Ucp,Ucp,Ucp
160836.82+420134.4,242.1534413319788,42.02622495945052,3.687,VI,0,1,J160836.8+420134,1,1.31,1.48,0.146,,,,,,,,,,,,,,,,,1000,1000,0.426,,,,,160836.82+420134.4,good,,,U,ND,ND,ND
160849.52+482750.2,242.20635008291052,48.46395145454538,3.063,VI,0,1,,,,,,160849+482752,3,3.6,0.4,,,,,,,,,,,,,0100,0300,,2.442,,,,160849.52+482750.2,good,,,ND,U,ND,ND
160856.08+091038.5,242.23367212230409,9.177383215057004,3.215,VI,0,1,J160856.0+091038,1,26.35,26.85,0.139,160855+091039,3,23.3,0.8,,,,,,,J160856.0+091039,3,21.519,0.349,22.025,0.613,1110,1330,0.374,1.676,0.528,,,160856.08+091038.5,good,,,U,U,U,ND
160859.91+072913.7,242.2496431222695,7.487157371879884,3.119,VI,0,1,J160859.9+072912,1,1.09,0.88,0.141,,,,,,,,,,,,,,,,,1000,1000,0.916,,,,,160859.91+072913.7,good,,,U,ND,ND,ND
160924.93+210049.0,242.35388705873072,21.013616523397157,3.043,VI,0,1,J160924.9+210048,1,2.12,1.77,0.139,,,,,,,,,,,J160924.7+210049,1,4.319,0.344,3.605,0.53,1010,1010,0.428,,1.936,,,160924.93+210049.0,good,,,U,ND,U,ND
160946.15+442219.5,242.4422921946158,44.37209480899932,3.693,VI,0,1,J160946.1+442219,1,3.67,4.22,0.137,160946+442220,3,3.5,0.4,,,,,,,,,,,,,1100,1300,0.199,4.77,,,,160946.15+442219.5,good,,,U,U,ND,ND
160946.54+323906.0,242.4439365850982,32.65168871303339,3.091,VI,0,1,J160946.5+323906,1,4.44,4.09,0.172,160946+323904,3,3.8,0.4,,,,,,,,,,,,,1100,1300,0.022,4.447,,,,160946.54+323906.0,good,,,U,U,ND,ND
160953.39+570500.2,242.47247319077684,57.0834015253404,3.039,VI,68,1,J160953.4+570500,1,2.17,2.52,0.137,,,,,,,,,,,,,,,,,1000,1000,0.307,,,,,160953.39+570500.2,good,,,U,ND,ND,ND
161005.28+181143.4,242.522037094206,18.195405794220623,3.122,VI,0,1,J161005.2+181143,1,180.19,215.33,0.141,161005+181143,3,222.8,6.7,J161005+181140,3,0.375126,0.026768,0.35033,0.0287581,J161005.2+181144,1,252.266,0.777,267.707,1.4,1111,1313,0.449,0.584,1.573,2.838,0.934,161005.28+181143.4,good B,,cp slightly affect 4,E,U,U,Uaf
161022.15+103832.8,242.59230928951024,10.642459150319713,3.152,VI,0,1,J161022.1+103833,1,3.7,4.42,0.142,161022+103826,3,7.6,0.5,,,,,,,J161022.0+103831,1,7.921,0.371,13.192,0.926,1110,1310,0.685,7.051,2.322,,,161022.15+103832.8,good B,ext?,23 affected by radio or cp,U,OIIaf,SEaf,ND
161036.72+123115.8,242.65300980653703,12.521058828652636,3.023,VI,0,1,J161036.6+123116,1,1.64,1.17,0.135,,,,,,,,,,,J161036.9+123118,1,1.531,0.308,2.343,0.736,1010,1010,0.506,,4.728,,,161036.72+123115.8,good,,weak,U,ND,U,ND
161051.60+304139.6,242.7150382977056,30.69435175775115,3.35,VI,0,1,J161051.6+304139,1,3.38,2.71,0.147,161050+304139,1,3.1,0.4,,,,,,,,,,,,,1100,1100,0.221,8.643,,,,161051.60+304139.6,good B,,2 can be raido affected,U,SEaf,ND,ND
161105.64+084435.4,242.77353273005127,8.74317265822267,4.548,VI,0,1,J161105.6+084435,1,8.75,8.82,0.153,161105+084437,3,8.7,0.5,,,,,,,J161105.6+084437,1,8.454,0.34,10.709,0.693,1110,1310,0.128,1.63,1.763,,,161105.64+084435.4,good,,,U,U,U,ND
161153.24+112958.6,242.97183506377377,11.499628392248871,3.03,VI,0,1,J161153.2+112958,1,24.34,25.04,0.149,161153+112958,1,27.5,0.9,,,,,,,J161153.1+112959,1,30.457,0.34,31.425,0.601,1110,1110,0.184,0.91,0.838,,,161153.24+112958.6,good,,,U,U,U,ND
161216.75+470253.6,243.0698070975041,47.04823056741981,4.35,VI,0,1,J161216.7+470253,1,52.26,54.95,0.146,161216+470253,1,53.5,1.7,,,,,,,,,,,,,1100,1100,0.101,0.944,,,,161216.75+470253.6,good,,,U,U,ND,ND
161243.12-010301.1,243.179681,-1.050332,3.403,DR6Q_HW,-1,1,,,,,,161242-010306,1,3.7,0.4,,,,,,,J161243.1-010300,1,3.702,0.319,4.17,0.6,0110,0110,,6.964,0.709,,,161243.12-010301.1,good B,,2 affected by radio,ND,Uaf,U,ND
161253.41+275842.5,243.22257055930945,27.97848885287849,3.544,VI,0,1,J161253.4+275842,1,68.94,74.28,0.148,161253+275842,1,88.7,2.7,,,,,,,J161253.2+275843,1,102.059,0.644,106.302,1.147,1110,1110,0.085,0.341,2.26,,,161253.41+275842.5,good,,,SE,U,U,ND
161302.02+272128.7,243.258454390615,27.357984937051597,3.187,VI,0,1,J161302.0+272128,1,3.58,3.19,0.148,161301+272134,3,3.3,0.4,,,,,,,,,,,,,1100,1300,0.23,7.312,,,,161302.02+272128.7,good,,,U,U,ND,ND
161327.19+313753.8,243.3633137618324,31.631623911254824,3.141,VI,0,1,J161327.1+313752,1,1.08,0.57,0.145,,,,,,,,,,,,,,,,,1000,1000,1.109,,,,,161327.19+313753.8,good,,,U,ND,ND,ND
161348.01+321438.4,243.45007879118936,32.24401340931561,3.399,PIPE,0,2,,,,,,161349+321448,3,7.3,1.1,,,,,,,,,,,,,0100,0300,,23.593,,,,161348.01+321438.4,rejected B,cp,,ND,Uoff,ND,ND
161401.79+100201.2,243.5074949217471,10.033692468457463,3.149,VI,0,1,,,,,,,,,,J161404+100234,3,0.245973,0.023134,0.253957,0.0280426,,,,,,,0001,0003,,,,55.498,1.032,161401.79+100201.2,rejected B,cp,,ND,ND,ND,Ucp
161425.13+464028.9,243.604723,46.674706,5.316,DR6Q_HW,-1,1,J161425.1+464028,1,1.69,2.16,0.135,,,,,,,,,,,,,,,,,1000,1000,0.071,,,,,161425.13+464028.9,good,,,U,ND,ND,ND
161426.97+583953.0,243.61239844069803,58.66473873905547,3.119,PIPE,0,2,J161426.8+583952,1,13.26,24.16,0.147,161426+583952,1,23.7,0.8,,,,,,,,,,,,,1100,1100,1.359,2.217,,,,161426.97+583953.0,cand A,RG?,ext 1,E,SE,ND,ND
161446.28+153854.1,243.69286062790096,15.64838239962595,3.732,VI,0,1,J161446.2+153854,1,1.17,1.93,0.14,,,,,,,,,,,,,,,,,1000,1000,0.7,,,,,161446.28+153854.1,good,,,U,ND,ND,ND
161513.79+280315.3,243.80749392179737,28.05427032385311,3.467,VI,0,1,J161513.7+280315,1,3.14,2.64,0.146,,,,,,,,,,,,,,,,,1000,1000,0.169,,,,,161513.79+280315.3,good,,,U,ND,ND,ND
161522.76+130217.5,243.8448351887691,13.038218209125732,3.052,VI,0,1,,,,,,,,,,J161524+130246,3,0.190402,0.02845,0.269327,0.0517005,,,,,,,0001,0003,,,,39.868,1.415,161522.76+130217.5,rejected B,cp,,ND,ND,ND,Ucp
161526.64+431258.3,243.86103565183728,43.21619686065218,3.145,VI,0,1,J161526.6+431258,1,88.93,89.73,0.143,161526+431258,1,87.7,2.7,,,,,,,,,,,,,1100,1100,0.142,0.36,,,,161526.64+431258.3,good,,,U,U,ND,ND
161550.56+144322.0,243.96070377264553,14.722803426124274,3.101,VI,0,1,J161550.5+144322,1,1.33,1.8,0.147,,,,,,,,,,,,,,,,,1000,1000,0.083,,,,,161550.56+144322.0,good,,,U,ND,ND,ND
161557.77+182629.6,243.99071251784935,18.441560046745018,3.292,VI,0,1,,,,,,,,,,J161601+182633,3,0.153883,0.024921,0.160869,0.0315468,,,,,,,0001,0003,,,,49.245,1.045,161557.77+182629.6,rejected B,cp,,ND,ND,ND,Ucp
161608.67+430546.3,244.0361556853044,43.09622017205018,3.681,VI,0,1,J161608.6+430545,1,2.04,1.68,0.138,161608+430548,1,3,0.4,,,,,,,,,,,,,1100,1100,0.507,3.28,,,,161608.67+430546.3,good B,,2 can be raido affected,U,SEaf,ND,ND
161705.71+065325.2,244.27379635266593,6.890349864960643,3.114,VI,4,1,J161705.6+065327,1,1.3,1.76,0.156,,,,,,,,,,,J161705.7+065326,1,1.737,0.331,2.309,0.7,1010,1010,2.275,,1.75,,,161705.71+065325.2,good,,,U,ND,U,ND
161716.49+250208.1,244.3187310290305,25.035595712865085,3.932,VI,0,1,J161716.4+250209,1,1.01,2.38,0.144,,,,,,,,,,,,,,,,,1000,1000,1.152,,,,,161716.49+250208.1,good,,,U,ND,ND,ND
161718.24+170529.1,244.32603399552943,17.091433487398167,3.002,VI,0,1,J161718.2+170529,1,9.87,10.3,0.142,161717+170527,3,8,0.5,,,,,,,J161718.2+170529,1,7.155,0.48,6.76,0.801,1110,1310,0.168,4.303,0.354,,,161718.24+170529.1,good B,,2 can be affected by cp,U,Uaf,U,ND
161724.04+555610.8,244.3501956698217,55.93635683737339,3.092,PIPE,0,2,J161724.0+555610,1,9.7,13.04,0.132,161724+555610,1,15.2,0.6,,,,,,,,,,,,,1100,1100,0.236,0.7,,,,161724.04+555610.8,cand A,,,U,U,ND,ND
161726.27+063232.9,244.35949718819472,6.542495839912715,3.726,VI,0,1,,,,,,161726+063231,3,2.9,0.5,,,,,,,,,,,,,0100,0300,,6.986,,,,161726.27+063232.9,rejected B,cp center,,ND,Ucp,ND,ND
161729.00+413152.7,244.37087414998496,41.53131432570977,3.092,VI,0,1,J161728.9+413153,1,5.31,5.29,0.155,161729+413154,3,4.6,0.5,,,,,,,,,,,,,1100,1300,0.307,1.681,,,,161729.00+413152.7,good,,,U,U,ND,ND
161920.04+553603.7,244.8334998736326,55.60104406485216,5.414,VI,4,1,J161920.0+553603,3,32.07,32.35,0.136,161919+553600,3,48.1,1.8,,,,,,,,,,,,,1100,3300,0.305,3.604,,,,161920.04+553603.7,good B,"RG, check redshift","cp same opt, check opt",CJ,U,ND,ND
161933.65+302115.0,244.89022912183867,30.35419392900728,3.811,VI,0,1,J161933.6+302115,1,3.88,4.19,0.149,161933+302110,3,3.7,0.5,,,,,,,,,,,,,1100,1300,0.423,6.628,,,,161933.65+302115.0,good B,,2 slightly affected by cp,U,SEaf,ND,ND
161959.52+551453.7,244.9980010762775,55.24825568362089,3.102,VI,0,1,J161959.4+551453,1,2.23,2.42,0.147,,,,,,,,,,,,,,,,,1000,1000,0.452,,,,,161959.52+551453.7,good,,,U,ND,ND,ND
162008.43+281503.0,245.03516632082196,28.250845643264743,3.083,VI,0,1,J162008.4+281503,1,1.84,1.67,0.141,,,,,,,,,,,,,,,,,1000,1000,0.61,,,,,162008.43+281503.0,good,,,U,ND,ND,ND
162023.38+302818.8,245.09742449230393,30.471914897433315,3.318,VI,0,1,J162023.3+302818,1,9.81,10.04,0.147,162023+302816,1,10.9,0.5,,,,,,,,,,,,,1100,1100,0.276,2.339,,,,162023.38+302818.8,good,,,U,U,ND,ND
162059.36+114538.0,245.24735691068972,11.760565079519225,3.103,VI,0,1,J162059.3+114538,1,1.4,1.02,0.135,162100+114536,3,3,0.5,,,,,,,J162059.3+114538,1,2.58,0.408,3.174,0.82,1110,1310,0.46,10.972,1.192,,,162059.36+114538.0,good B,,2 can be affected by cp,U,Uaf,U,ND
162116.92-004250.8,245.32051,-0.714126,3.728,DR6Q_HW,-1,1,,,,,,,,,,J162119-004229,3,0.145988,0.016522,0.134326,0.0176021,,,,,,,0001,0003,,,,42.691,0.92,162116.92-004250.8,rejected B,cp,,ND,ND,ND,Ucp
162200.62+263925.1,245.50259693507104,26.65697646193751,4.375,VI,0,1,J162200.6+263925,1,3.81,3.96,0.142,,,,,,,,,,,,,,,,,1000,1000,0.103,,,,,162200.62+263925.1,good,,,U,ND,ND,ND
162229.58+353108.9,245.62326900187048,35.51915198385027,3.433,VI,0,1,J162229.5+353109,1,1.54,1.71,0.143,,,,,,,,,,,,,,,,,1000,1000,0.409,,,,,162229.58+353108.9,good,,,U,ND,ND,ND
162244.00+335406.6,245.6833467952948,33.901845619364025,3.087,VI,0,1,J162243.8+335406,1,3.49,5.05,0.131,162244+335405,3,5.9,0.4,,,,,,,,,,,,,1100,1300,1.624,3.834,,,,162244.00+335406.6,good B,,2 affected by cp,SE,SEaf,ND,ND
162254.28+414121.8,245.72617065397316,41.68941552068016,3.035,VI,0,1,J162254.3+414121,1,2.84,2.36,0.166,162254+414111,3,2.2,0.4,,,,,,,,,,,,,1100,1300,0.213,10.937,,,,162254.28+414121.8,good B,,2 affected by cp,U,Uaf,ND,ND
162312.73+501813.8,245.80307423151092,50.303848181957584,3.141,VI,0,1,J162312.6+501814,1,1.25,1.4,0.136,,,,,,,,,,,,,,,,,1000,1000,0.7,,,,,162312.73+501813.8,good,,,U,ND,ND,ND
162324.71+154247.9,245.85297048566207,15.71332071470235,3.091,VI,0,1,J162324.7+154248,1,96.72,104.03,0.147,162324+154248,1,114.6,3.5,J162325+154227,3,0.272324,0.027568,0.278564,0.0328188,J162324.6+154248,1,136.089,0.456,136.337,0.791,1111,1113,0.175,0.239,0.509,23.259,1.023,162324.71+154247.9,cand B,,cp may dominate 4,U,U,U,Eoff
162401.87+150322.8,246.00779440781113,15.05633853125232,3.025,VI,4,1,J162401.8+150322,1,7.01,7.25,0.152,162402+150321,3,6.7,0.5,,,,,,,J162402.0+150321,3,4.629,0.482,6.661,1.073,1110,1330,0.176,3.356,3.197,,,162401.87+150322.8,good,,,U,Uaf,Uaf,ND
162425.50-002515.9,246.106262,-0.4211,3.755,DR6Q_HW,-1,1,,,,,,162425-002515,1,23.2,0.8,,,,,,,J162425.4-002515,1,22.646,0.275,23.033,0.481,0110,0110,,1.026,0.394,,,162425.50-002515.9,good,,,ND,U,U,ND
162453.47+375806.6,246.2228304205196,37.96851517619299,3.376,VI,0,1,J162453.4+375806,1,56.11,56.44,0.143,162453+375806,1,55.6,1.7,,,,,,,,,,,,,1100,1100,0.12,0.961,,,,162453.47+375806.6,good,,,U,U,ND,ND
162508.09+265052.2,246.2837403224591,26.84784924883409,3.456,VI,0,1,,,,,,,,,,J162514+265034,3,4.748376,0.056534,4.983244,0.068389,,,,,,,0001,0003,,,,85.709,1.049,162508.09+265052.2,rejected B,cp,,ND,ND,ND,Ucp
162545.28+155435.8,246.43870392203985,15.90995332805547,3.336,VI,0,1,J162545.2+155435,1,7.41,7.37,0.14,162545+155436,1,6.9,0.4,,,,,,,J162545.2+155437,1,6.46,0.527,6.136,0.881,1110,1110,0.088,0.865,1.386,,,162545.28+155435.8,good,,,U,U,U,ND
162629.76+230253.9,246.6240283540232,23.04831425406082,3.076,VI,0,1,J162629.7+230253,1,3.25,2.69,0.149,162630+230256,3,2.4,0.4,,,,,,,J162629.6+230254,1,4.585,0.724,7.974,1.847,1110,1310,0.2,8.168,1.895,,,162629.76+230253.9,cand B,radio affect 2,2 postion mix,U,Eoff,U,ND
162653.39+144415.5,246.7224747517089,14.737660650820816,3.05,PIPE,4,3,J162653.3+144416,1,1.29,0.97,0.142,,,,,,,,,,,,,,,,,1000,1000,0.693,,,,,162653.39+144415.5,rejected A,redshift unreliable,,,Ucp,Ucp,Ucp
162659.33+380547.6,246.74721122231784,38.09658024378361,3.111,VI,0,1,J162659.2+380547,1,1.8,1.41,0.129,,,,,,,,,,,,,,,,,1000,1000,0.429,,,,,162659.33+380547.6,good,,,U,ND,ND,ND
162752.31+492551.6,246.96796716945377,49.431001866007904,3.105,VI,0,1,J162752.3+492551,1,4.56,4.16,0.133,162752+492553,3,5.1,0.5,,,,,,,,,,,,,1100,1300,0.025,3.279,,,,162752.31+492551.6,good,,,U,U,ND,ND
162753.39+211740.1,246.97249786039967,21.294475634107716,3.117,VI,4,1,J162753.4+211739,1,1.33,0.95,0.196,162752+211737,3,2.4,0.4,,,,,,,,,,,,,1100,1300,0.983,12.922,,,,162753.39+211740.1,good B,,2 dominated by radio,U,Uaf,ND,ND
162845.72+352824.9,247.19050241616816,35.47360899026555,4.766,PIPE,4,3,J162845.6+352825,1,3.21,3.47,0.136,162845+352825,1,3.3,0.4,,,,,,,,,,,,,1100,1100,0.42,1.73,,,,162845.72+352824.9,rejected A,redshift unreliable,,,Ucp,Ucp,Ucp
162917.36+373409.1,247.32234708649068,37.56920400462845,3.13,VI,0,1,J162917.3+373408,1,10.88,11.36,0.132,162917+373409,3,12.2,0.5,,,,,,,,,,,,,1100,1300,0.513,0.803,,,,162917.36+373409.1,good,,,U,U,ND,ND
162941.04+384215.9,247.4210120935441,38.70442745287664,3.016,VI,0,1,J162940.9+384215,1,1.07,0.8,0.136,,,,,,,,,,,,,,,,,1000,1000,0.844,,,,,162941.04+384215.9,good,,,U,ND,ND,ND
163037.53+222410.9,247.656398427917,22.403032996748045,3.286,VI,0,1,J163037.5+222411,1,6.66,7.79,0.142,163037+222409,1,6.7,0.4,,,,,,,J163037.3+222412,1,4.832,0.447,5.569,0.853,1110,1110,0.073,1.992,2.983,,,163037.53+222410.9,good,,,U,U,U,ND
163121.62+233201.9,247.8401131360141,23.53387974226402,3.025,VI,0,1,J163121.5+233202,1,2.54,2.25,0.154,,,,,,,,,,,J163121.6+233207,1,2.978,0.473,6.69,1.47,1010,1010,0.444,,5.474,,,163121.62+233201.9,good,,,U,ND,U,ND
163208.29+191241.7,248.03454854631337,19.21160962822947,3.366,VI,0,1,J163208.2+191241,1,7.73,7.97,0.15,163208+191241,3,8.6,0.9,,,,,,,J163208.3+191241,3,11.498,0.316,11.727,0.554,1110,1330,0.237,0.667,0.376,,,163208.29+191241.7,good,,,U,U,U,ND
163222.94+430013.1,248.09558368143877,43.00365976300344,3.088,VI,0,1,,,,,,163222+430008,3,5,0.5,,,,,,,,,,,,,0100,0300,,6.447,,,,163222.94+430013.1,good,,,ND,U,ND,ND
163234.65+245048.8,248.14438597603657,24.84691225706144,3.005,VI,0,1,,,,,,163234+245048,1,60.9,2.3,J163234+245044,3,0.290177,0.042156,0.268552,0.0458364,J163234.5+245050,1,77.466,0.325,90.59,0.798,0111,0113,,0.746,1.781,4.621,0.925,163234.65+245048.8,good,,,ND,U,U,U
163317.71+425108.4,248.32379403552676,42.85233978518439,3.132,VI,0,1,J163317.7+425108,1,1.45,1.22,0.131,,,,,,,,,,,,,,,,,1000,1000,0.134,,,,,163317.71+425108.4,good,,,U,ND,ND,ND
163419.27+181742.3,248.58031344438675,18.29509206722707,3.305,VI,0,1,J163419.3+181742,1,2.82,3.19,0.142,163419+181743,3,3.4,0.4,,,,,,,J163419.2+181741,1,3.295,0.361,3.147,0.608,1110,1310,0.647,2.833,1.01,,,163419.27+181742.3,good,,,U,U,U,ND
163510.88+144237.0,248.7953373553558,14.710294591472708,3.001,VI,0,1,,,,,,,,,,J163509+144230,3,0.168395,0.032599,0.193306,0.0506576,,,,,,,0001,0003,,,,20.02,1.148,163510.88+144237.0,rejected B,cp,,ND,ND,ND,Ucp
163531.82+562020.6,248.88258827897272,56.33908150780407,3.252,VI,0,1,J163531.8+562020,1,1.34,2.74,0.141,,,,,,,,,,,,,,,,,1000,1000,0.248,,,,,163531.82+562020.6,good,,,U,ND,ND,ND
163544.54+254748.9,248.9356002227644,25.79693700386327,3.111,VI,0,1,J163544.5+254748,1,81.77,89.14,0.148,163544+254749,1,91.1,2.8,J163545+254801,3,0.344819,0.044109,0.416155,0.0633471,J163544.4+254750,1,128.716,0.388,137.117,0.701,1111,1113,0.326,0.75,1.737,13.883,1.207,163544.54+254748.9,good B,RG? ,cp may affect 4,E,U,U,SEaf
163547.23+362930.0,248.9468158462913,36.49167014440692,3.615,VI,0,1,J163547.2+362930,1,111.31,113.21,0.138,163547+362930,3,151.8,4.6,,,,,,,,,,,,,1100,1300,0.134,0.59,,,,163547.23+362930.0,good,,,U,U,ND,ND
163736.48+254253.5,249.4020348723801,25.7148872875073,3.638,VI,0,1,,,,,,163735+254304,3,2.9,0.5,,,,,,,J163736.3+254303,3,2.781,0.425,2.763,0.74,0110,0330,,13.172,9.909,,,163736.48+254253.5,rejected B,dominate by opt,or mix,ND,Ucp,Ucp,ND
163816.29+122400.2,249.567878078947,12.400079791748423,3.108,VI,0,1,J163816.3+122400,1,2.22,1.49,0.15,163816+122410,1,2.9,0.4,,,,,,,J163816.1+122400,1,2.243,0.316,2.502,0.595,1110,1110,0.386,10.949,1.768,,,163816.29+122400.2,good,,,U,U,U,ND
163842.98+270705.2,249.6791062868361,27.118133673699266,5.199,PIPE,0,2,J163842.9+270705,1,4.17,4.17,0.143,163842+270712,3,4.1,0.4,,,,,,,J163842.8+270706,3,6.535,0.467,6.903,0.842,1110,1330,0.039,8.708,1.769,,,163842.98+270705.2,cand A,,,U,U,U,ND
163930.62+534642.7,249.87761812732947,53.77853031355894,3.243,VI,0,1,,,,,,163930+534640,3,642.3,20.8,,,,,,,,,,,,,0100,0300,,5.833,,,,163930.62+534642.7,cand B,RG? or cp?,,ND,Eoff,ND,ND
163950.52+434003.7,249.96050477423097,43.66769778054107,3.99,VI,4,1,J163950.5+434004,1,23.78,25.23,0.139,163950+434002,1,22.8,0.8,,,,,,,,,,,,,1100,1100,0.344,1.391,,,,163950.52+434003.7,good,,,U,U,ND,ND
