sdss_name,sdss_ra,sdss_dec,sdss_class,sdss_z,sdss_source_z,sdss_z_pipe,sdss_zwarning,sdss_z_vi,sdss_z_conf,sdss_is_qso_qn,sdss_z_qn,FIRST_r1,RA_deg_r1,DEC_deg_r1,Fpeak_r1,Fint_r1,Rms_r1,Maj_r1,Min_r1,PA_r1,Separation_first,GrpSize_before_first,group_z_min_first,group_z_max_first,GroupID_first,GroupSize_first,source_tier_first,NVSS_r2,RA_deg_r2,e_RAJ2000_r2,DEC_deg_r2,e_DEJ2000_r2,S1.4_r2,e_S1.4_r2,MajAxis_r2,MinAxis_r2,Separation_nvss,GrpSize_before_nvss,group_z_min_nvss,group_z_max_nvss,GroupID_nvss,GroupSize_nvss,source_tier_nvss,GLEAM_r3,RA_deg_r3,e_RAJ2000_r3,DEC_deg_r3,e_DEJ2000_r3,Fpwide_r3,e_Fpwide_r3,Fintwide_r3,e_Fintwide_r3,awide_r3,e_awide_r3,bwide_r3,e_bwide_r3,pawide_r3,psfawide_r3,psfbwide_r3,psfPAwide_r3,Separation_gleam,GrpSize_before_gleam,group_z_min_gleam,group_z_max_gleam,GroupID_gleam,GroupSize_gleam,source_tier_gleam,RACS-DR1_r4,RA_deg_r4,e_RAJ2000_r4,DEC_deg_r4,e_DEJ2000_r4,Ftot_r4,e_Ftot_r4,Fpk_r4,e_Fpk_r4,amaj_r4,bmin_r4,e_amaj_r4,e_bmin_r4,PA_r4,e_PA_r4,amaj0_r4,bmin0_r4,PA0_r4,e_amaj0_r4,e_bmin0_r4,e_PA0_r4,Separation_racs,GrpSize_before_racs,group_z_min_racs,group_z_max_racs,GroupID_racs,GroupSize_racs,source_tier_racs,likeli_first,likeli_nvss,likeli_gleam,likeli_racs
135947.66+182445.3,209.9486198561725,18.412587757841166,QSO,3.222,VI,3.2224607467651367,0,3.222,3.0,1.0,3.219475201454875,J135947.6+182445,209.94869148680624,18.412663319538535,4.41,4.44,0.136,1.67,0.0,132.5,0.36586737938714003,1,,,-2147483648,1,1,135947+182441,209.94816231999175,0.26,18.41138831959442,3.8,3.8,0.4,41.2,39.9,4.5920929389831695,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J135947.6+182446,209.9484126534888,1.03,18.412790430679088,1.22,3.366,0.697,3.914,0.444,24.22,22.19,2.88,2.4,168.75,54.57,,,0.0,2.88,2.4,54.57,1.0164881537471584,1,,,-2147483648,1,1,0.887358822582363,5.723996765582126,,0.9072020684518822
085501.81+182437.7,133.75758170988254,18.41049479542521,QSO,3.96,VI,3.961564540863037,0,3.96,3.0,1.0,3.9596344997751185,J085501.8+182437,133.75758180371346,18.410497407461115,9.38,9.43,0.15,0.99,0.0,125.4,0.00940878966412951,1,,,-2147483648,1,1,085503+182454,133.762494304053,0.13,18.41503351840095,1.8,16.9,1.1,53.4,24.9,23.420990582272136,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,0.02281966684352302,102.7111832889581,,
103717.72+182303.0,159.3238585496308,18.384181992316414,QSO,4.041,VI,4.041041851043701,0,4.041,3.0,1.0,4.026966991346854,J103717.7+182302,159.32396589441805,18.38416542784639,13.6,13.7,0.152,1.39,0.0,117.5,0.371535249886947,1,,,-2147483648,1,1,103717+182306,159.32399506115502,0.09,18.38500431673311,1.5,11.4,0.5,33.8,25.4,2.9968764693870207,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J103717.5+182302,159.3231240610423,0.69,18.383908316798156,0.67,11.853,1.16,10.178,0.604,27.59,26.4,1.67,1.54,56.81,57.47,11.63,8.48,56.81,1.67,1.54,57.47,2.6957045654679854,1,,,-2147483648,1,1,0.9011052984223713,3.9867132635603775,,3.881697296152164
152600.57+182058.3,231.50240988031837,18.34953777938051,QSO,3.055,VI,3.055793046951294,0,3.055,3.0,1.0,3.049133989264452,J152600.5+182058,231.50239126968015,18.349605580601626,15.67,16.1,0.149,1.54,0.0,90.0,0.2522322191138084,1,,,-2147483648,1,1,152600+182059,231.50253710303184,0.07,18.349802802810053,1.0,15.2,0.6,19.7,19.5,1.048452647381656,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J152600.5+182059,231.5020964363778,0.18,18.349856247296174,0.19,19.07,0.534,17.359,0.289,26.74,25.7,0.45,0.42,1.31,17.95,9.47,5.89,1.31,0.45,0.42,17.95,1.5689217292659143,1,,,-2147483648,1,1,0.6117529968042759,3.6856801078706884,,7.454296603364546
163419.27+181742.3,248.58031344438677,18.295092067227074,QSO,3.305,VI,3.3045802116394043,0,3.305,3.0,1.0,3.298596185132112,J163419.3+181742,248.58047841766677,18.295004110480253,2.82,3.19,0.142,3.14,0.0,150.9,0.6467056759589304,1,,,-2147483648,1,1,163419+181743,248.58112008434063,0.37,18.295273554875735,5.0,3.4,0.4,62.1,44.9,2.8334726486422706,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J163419.2+181741,248.58015408432883,1.0,18.294855777171662,1.3,3.147,0.608,3.295,0.361,26.08,22.89,3.05,2.35,2.51,36.21,,,0.0,3.05,2.35,36.21,1.0100945628809435,1,,,-2147483648,1,1,1.5684913506781766,7.194756611589124,,0.8481756813548171
081052.13+181732.6,122.71721231559735,18.292394523958947,QSO,3.709,VI,3.7078166007995605,0,3.709,3.0,1.0,3.71374887406221,J081052.0+181732,122.717048090167,18.292436572591672,2.35,2.57,0.141,2.76,0.0,126.9,0.581388320999901,1,,,-2147483648,1,1,081052+181732,122.7173272568436,0.29,18.29245046147637,4.1,3.5,0.4,45.0,42.7,0.4414809626215276,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J081052.0+181731,122.71700092349232,0.63,18.29205401703683,0.73,4.5,0.479,4.331,0.269,27.03,24.03,1.78,1.41,156.28,22.12,,,0.0,1.78,1.41,22.12,1.4229315514659022,1,,,-2147483648,1,1,1.4100739577018067,1.2816884866326095,,2.012684220313033
161005.28+181143.4,242.52203709420598,18.195405794220623,QSO,3.122,VI,3.1238033771514893,0,3.122,3.0,1.0,3.1218526269877716,J161005.2+181143,242.52205354772255,18.195529595487045,180.19,215.33,0.141,3.32,1.04,134.8,0.4492228100108396,1,,,-2147483648,1,1,161005+181143,242.52187021438496,0.03,18.19544070661349,0.6,222.8,6.7,16.8,16.4,0.5844023794955221,1,,,-2147483648,1,1,J161005+181140,242.52199821430597,0.001331,18.194618262158333,0.001571,0.375126,0.026768,0.35033,0.0287581,164.164,4.47889,137.2687,4.123027,-0.843163,179.757,134.239,-1.498387,2.8382318904691997,1,,,-2147483648,1,1,J161005.2+181144,242.5216702144103,0.03,18.19566926218577,0.03,267.707,1.4,252.266,0.777,26.19,25.33,0.08,0.08,168.03,3.89,7.8,4.05,168.03,0.08,0.08,3.89,1.57288136174082,1,,,-2147483648,1,1,1.0895253561797174,5.4704790779267,28.378819144470874,15.065478286795436
121329.07+181029.1,183.37113475820865,18.174763836977515,QSO,4.5,VI,4.350945949554443,0,4.5,3.0,1.0,4.456939645390787,J121329.1+181028,183.37135799928518,18.174691087217788,2.3,3.02,0.135,3.86,2.05,102.7,0.8072387331726923,1,,,-2147483648,1,1,121329+181038,183.3714954995888,0.49,18.177446642759747,7.1,2.3,0.4,61.3,58.2,9.73659808652885,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J121329.0+181030,183.37091649933254,1.8,18.175174198372567,2.09,1.623,0.511,1.637,0.296,26.71,23.21,5.18,3.91,28.82,55.84,,,0.0,5.18,3.91,55.84,1.6552118159042912,1,,,-2147483648,1,1,1.957841141982451,2.8173427090845684,,0.8185139098220893
093544.01+180939.9,143.93341010713976,18.161091027201287,QSO,3.168,VI,3.1688432693481445,0,3.168,3.0,1.0,3.1458488453703355,J093544.0+180939,143.93354044979358,18.16101640873273,1.83,1.62,0.146,2.58,0.0,122.2,0.5205283810331942,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,1.2624665644881155,,,
135506.05+180917.3,208.77524905001576,18.154812992287514,QSO,3.384,VI,3.3875815868377686,0,3.384,3.0,1.0,3.388041130550495,J135506.0+180917,208.77518312668175,18.154888443595578,12.87,13.2,0.148,1.3,0.0,121.8,0.3530361477274323,1,,,-2147483648,1,1,135506+180916,208.7751206266526,0.09,18.154638443602185,1.4,11.2,0.5,24.8,22.4,0.7667123494057819,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J135506.0+180917,208.77504162667813,1.05,18.154854554721663,1.06,3.554,0.68,4.046,0.427,24.05,22.83,2.61,2.35,137.11,84.57,,,0.0,2.61,2.35,84.57,0.7251548747403014,1,,,-2147483648,1,1,0.8562385029326884,3.295904103590846,,0.6872404248163498
115449.36+180204.3,178.705668,18.034554,QSO,3.679099,DR6Q_HW,-1.0,-1,-1.0,-1.0,-1.0,-1.0,J115449.3+180204,178.7055995862692,18.034499874225187,37.99,39.06,0.145,0.91,0.9,90.1,0.30465098096033416,1,,,-2147483648,1,1,115449+180204,178.70578708627232,0.04,18.03450265198507,0.7,30.9,1.0,16.1,15.7,0.4476019832600025,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J115449.3+180204,178.70571541961093,0.13,18.034562651991905,0.13,34.013,0.678,32.486,0.379,25.72,25.46,0.3,0.3,50.03,51.52,5.96,4.83,50.03,0.3,0.3,51.52,0.16528487827281693,1,,,-2147483648,1,1,0.7388870937013049,3.793934234592544,,1.0077597314599795
085307.38+175909.3,133.2807526281481,17.98591907742132,QSO,3.095,VI,3.095250368118286,0,3.095,3.0,1.0,3.0923519185378128,J085307.3+175909,133.28075260511517,17.98595853499536,12.75,13.27,0.148,1.2,0.95,89.9,0.14204728844056563,1,,,-2147483648,1,1,085307+175910,133.2807026051226,0.08,17.98620020166372,1.3,12.6,0.6,27.2,21.3,1.0264391805505644,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J085307.3+175909,133.28053127177304,0.24,17.985916757225116,0.25,16.271,0.619,15.621,0.348,25.91,25.15,0.59,0.55,156.7,30.9,6.79,2.57,156.7,0.59,0.55,30.9,0.7579872457986304,1,,,-2147483648,1,1,0.3445152788609096,1.546409244340267,,2.915323644645792
122039.21+175853.3,185.16341305255267,17.981499715688255,QSO,3.133,VI,3.1329026222229004,0,3.133,3.0,1.0,3.1291423528621554,J122039.2+175853,185.16349133289046,17.98151590891971,4.96,5.47,0.131,3.03,0.0,118.2,0.27431055325700326,1,,,-2147483648,1,1,122039+175849,185.16345383277786,0.17,17.980502020034574,2.5,5.8,0.4,32.4,31.6,3.594417765796137,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J122039.1+175852,185.16305949951834,0.5,17.981210020074023,0.56,7.018,0.597,6.943,0.342,26.05,24.27,1.33,1.15,17.23,29.74,,,0.0,1.33,1.15,29.74,1.597892278796129,1,,,-2147483648,1,1,0.6653008440707525,1.600628532153938,,2.999674330164888
130711.00+174426.3,196.7958591075515,17.740639806816663,QSO,3.158,VI,3.1585888862609863,0,3.158,3.0,1.0,3.15809168874208,J130711.0+174425,196.79595806557435,17.74050915594536,21.73,22.32,0.132,1.52,0.0,176.4,0.5799590072795651,1,,,-2147483648,1,1,130711+174426,196.79620389891437,0.05,17.74055637814174,0.8,22.7,0.8,22.7,21.8,1.2197768972651557,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J130711.0+174427,196.79597556561725,0.25,17.740878822610185,0.16,37.136,1.401,33.787,0.66,27.28,21.79,0.59,0.37,1.63,3.85,,,0.0,0.59,0.37,3.85,0.948596742705199,1,,,-2147483648,1,1,1.4066070276544222,10.580675529930081,,4.795484376254618
085336.64+174347.8,133.40270636820907,17.729971706210375,QSO,3.219,VI,3.220350742340088,0,3.219,3.0,1.0,3.2197722685435517,J085336.6+174348,133.40267343275363,17.73006964194512,39.63,40.43,0.151,1.1,0.0,133.2,0.3702150340632605,1,,,-2147483648,1,1,085336+174348,133.40274426609204,0.04,17.730144641942704,0.7,40.1,1.3,17.6,15.1,0.6359868344074041,1,,,-2147483648,1,1,J085336+174330,133.401209265853,0.002324,17.72511475310636,0.004065,0.093414,0.012834,0.100617,0.0163366,201.282,12.963,122.2135,7.061664,-3.406138,169.955,134.393,-1.273591,18.22307976958277,1,,,-2147483648,1,1,J085336.6+174348,133.40258026608257,0.06,17.73003275305942,0.06,52.915,0.536,51.033,0.302,25.67,25.27,0.15,0.15,147.25,15.47,5.81,3.54,147.25,0.15,0.15,15.47,0.4850489568082121,1,,,-2147483648,1,1,0.897903369706769,1.493655870271324,182.08825899460368,4.159261169228665
144320.73+173727.2,220.83640254177027,17.62424772674797,QSO,3.19,VI,0.820055365562439,4,3.19,3.0,1.0,3.191450068515051,J144320.7+173727,220.83639549261713,17.624248297844215,2.72,2.59,0.142,1.79,0.0,169.3,0.024273050475694245,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J144320.6+173726,220.83588349258383,2.29,17.623907297896366,1.31,1.826,0.602,2.154,0.382,26.34,20.12,5.4,3.09,92.13,29.36,,,0.0,5.4,3.09,29.36,2.161819862418585,1,,,-2147483648,1,1,0.058870794831409085,,,1.2139890731589065
134052.34+173626.9,205.21809491712068,17.607497620681055,QSO,3.04,VI,3.040595293045044,0,3.04,3.0,1.0,3.0453921072153394,J134052.3+173626,205.21815390112494,17.607430487217957,33.22,33.94,0.144,0.9,0.67,112.6,0.31523476748997353,1,,,-2147483648,1,1,134052+173626,205.21812056779004,0.04,17.607416598332605,0.7,35.3,1.1,18.3,17.0,0.3046708954155102,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J134052.3+173628,205.2179525678427,0.07,17.607866931683755,0.07,43.099,0.452,41.278,0.253,25.78,25.34,0.16,0.15,110.05,15.02,6.26,4.03,110.05,0.16,0.15,15.02,1.4164055399718642,1,,,-2147483648,1,1,0.7645565550556662,0.915416876519167,,11.603647783283474
122803.31+173323.3,187.01379550531624,17.556496221981103,QSO,3.405,VI,3.4048116207122803,0,3.405,3.0,1.0,3.396189056821293,J122803.3+173323,187.0138163056919,17.55654350053852,31.71,33.11,0.157,1.29,0.96,166.4,0.1845697927848432,1,,,-2147483648,1,1,122803+173323,187.01378713902952,0.05,17.55658516720814,0.8,25.7,0.9,18.9,16.5,0.3214878466982072,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J122803.2+173322,187.01337347233343,0.08,17.556357833916646,0.08,40.061,0.518,39.219,0.295,25.47,25.1,0.19,0.19,37.04,18.82,4.84,1.88,37.04,0.19,0.19,18.82,1.5318275426260575,1,,,-2147483648,1,1,0.4476475092805288,0.4729752131408572,,11.961559378909067
115452.43+173307.2,178.7184867205733,17.55200799130674,QSO,3.141,VI,3.141636371612549,0,3.141,3.0,1.0,3.1543342223139526,J115452.4+173307,178.71852036899065,17.55201098410285,4.33,4.28,0.148,0.84,0.0,80.4,0.11599617229081492,1,,,-2147483648,1,1,115452+173312,178.718453702468,0.23,17.553391539664776,3.8,4.5,0.4,45.6,36.9,4.982063267143199,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J115452.3+173309,178.71804736905207,0.62,17.552661650814674,0.75,7.451,0.762,6.702,0.409,27.78,25.04,1.78,1.45,170.54,25.56,12.1,0.96,170.54,1.78,1.45,25.56,2.7949189080360846,1,,,-2147483648,1,1,0.2813320437715247,1.3860090045153108,,3.9291815900440357
140034.04+173031.3,210.14186290301956,17.508717674815816,QSO,4.291,VI,4.295301914215088,0,4.291,3.0,1.0,4.233750543682248,J140034.0+173031,210.1420247140214,17.508796632455226,1.58,1.44,0.139,1.55,0.0,177.4,0.624029241310509,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,1.5134934815022056,,,
084041.38+172943.3,130.17245677416525,17.495374553216394,QSO,3.42,VI,3.42136287689209,64,3.42,3.0,1.0,3.4175739218344194,J084041.4+172943,130.1726233207508,17.49545307667207,1.08,0.92,0.149,0.0,0.0,10.9,0.6378892460595923,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,1.547108938543906,,,
124231.32+172806.3,190.6305133947783,17.468422146965185,QSO,3.215,VI,3.215277910232544,0,3.215,3.0,1.0,3.2024682021395527,J124231.3+172806,190.6304704953273,17.468393131329318,2.08,1.69,0.141,1.05,0.0,16.7,0.1805908225112477,1,,,-2147483648,1,1,124231+172809,190.63032882876922,0.6,17.469362575788356,7.9,2.5,0.5,83.2,65.5,3.4443578758316855,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J124230.9+172805,190.6291234953034,2.34,17.468277464801343,2.11,2.681,0.89,2.42,0.479,27.58,25.11,5.71,4.75,63.06,90.06,11.64,2.35,63.06,5.71,4.75,90.06,4.801220790900964,1,,,-2147483648,1,1,0.4379970568006192,1.126628702682015,,2.0526969416426084
145805.22+172524.5,224.52178132908,17.4234908474512,QSO,3.657,VI,3.6783227920532227,64,3.657,3.0,1.0,3.685604041509829,J145805.2+172523,224.5218662653157,17.42325070406483,109.85,144.85,0.146,4.39,1.16,177.2,0.912415012860249,1,,,-2147483648,1,1,145805+172524,224.5220787653313,0.03,17.423414592932527,0.6,142.8,4.3,18.1,17.3,1.057879961551741,1,,,-2147483648,1,1,J145804+172529,224.5186564321933,0.00114,17.42484292660715,0.00155,0.641758,0.039889,0.635185,0.0456008,171.799,4.32508,131.076,3.35932,-3.574349,170.114,133.759,-1.110303,11.785538604139846,2,0.635731041431427,3.657,17820,2,3,J145805.1+172523,224.5213204319828,0.02,17.42319792634149,0.02,229.999,0.783,217.526,0.435,25.83,25.61,0.05,0.05,138.06,9.21,6.49,5.45,138.06,0.05,0.05,9.21,1.9021604065513023,1,,,-2147483648,1,1,2.212931305556892,9.795947609196077,117.84698226318704,18.65220697736333
084545.67+172424.6,131.4403077870582,17.406845753537123,QSO,3.05,VI,3.056258201599121,0,3.05,3.0,1.0,3.0472386003009637,J084545.6+172424,131.4403858584574,17.406864150188348,5.34,6.29,0.145,2.82,1.61,104.9,0.276242318603194,1,,,-2147483648,1,1,084545+172422,131.4399108584198,0.22,17.406200261314073,3.0,5.0,0.4,41.1,34.8,2.6942654335692584,1,,,-2147483648,1,1,J084547+172536,131.44591719263937,0.001291,17.426751816684728,0.001703,0.192131,0.013599,0.16855,0.0137238,163.029,4.55176,129.2318,3.747135,-1.3934,178.35,134.676,-2.15487,74.20696903205639,2,,,13915,1,1,J084545.7+172424,131.44065219179578,1.12,17.406763816846805,1.29,2.627,0.593,3.098,0.381,24.0,22.09,3.08,2.6,163.16,62.51,,,0.0,3.08,2.6,62.51,1.2192953070266321,1,,,-2147483648,1,1,0.6699860659874649,5.69508316470996,741.967916476812,1.0765492824569394
115451.65+172347.3,178.715246,17.396493,QSO,3.132518,DR6Q_HW,-1.0,-1,-1.0,-1.0,-1.0,-1.0,J115451.6+172347,178.71525368595306,17.39644153997026,1.46,1.29,0.143,1.63,0.0,60.4,0.18712826002334582,1,,,-2147483648,1,1,115451+172347,178.7140786859424,0.73,17.396502651193547,5.2,3.6,0.5,113.0,47.1,4.01026065749031,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J115451.8+172356,178.7161943529186,2.57,17.39916265099157,4.95,4.381,1.124,1.651,0.317,54.07,30.71,12.14,5.03,18.27,20.2,47.94,17.82,18.27,12.14,5.03,20.2,10.147915555315002,1,,,-2147483648,1,1,0.4538526937971732,5.442478335238487,,2.317905684369299
095113.83+172041.2,147.8076548402296,17.34477841736418,QSO,3.036,VI,3.0375635623931885,0,3.036,3.0,1.0,3.0482646866771512,J095113.8+172040,147.80771967931338,17.344713417494308,3.6,3.65,0.145,1.22,0.0,18.9,0.3231077030458687,1,,,-2147483648,1,1,095113+172034,147.8079530125441,0.41,17.343005084147407,8.3,2.6,0.5,77.4,52.9,6.465700749100494,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J095113.6+172040,147.8069526792927,1.49,17.344723084205576,1.27,3.16,0.598,2.651,0.305,30.24,24.67,3.81,2.59,121.63,24.74,16.97,,121.63,3.81,2.59,24.74,2.42104560988395,1,,,-2147483648,1,1,0.7836512211587866,2.5467822188690405,,1.6232673456530557
141105.13+172023.4,212.77138522587344,17.33984755190315,QSO,3.433,VI,3.432830810546875,0,3.433,3.0,1.0,3.41626932723507,J141105.1+172023,212.771441350651,17.339804688876924,13.12,13.19,0.161,1.08,0.0,78.7,0.24699845575605858,1,,,-2147483648,1,1,141105+172028,212.77241218415892,0.08,17.34136024433054,1.5,12.4,0.8,24.7,21.5,6.489186324768479,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J141105.1+172023,212.7713615173401,0.46,17.339996133329752,0.42,15.121,1.009,13.891,0.55,26.84,25.39,1.09,0.98,106.99,29.82,9.65,4.46,106.99,1.09,0.98,29.82,0.5410622179374962,1,,,-2147483648,1,1,0.5990592058617179,27.794182654843553,,1.2509523765964712
140012.04+172001.5,210.050194248604,17.333754073789326,QSO,3.649,VI,3.650040626525879,0,3.649,3.0,1.0,3.6633386036638074,J140012.0+172001,210.05026636068058,17.33377164214439,15.2,15.16,0.15,0.0,0.0,179.9,0.2557570919400149,1,,,-2147483648,1,1,140011+172001,210.0492455273479,0.12,17.33374942002997,1.9,11.9,0.9,36.5,31.5,3.260330893261909,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J140011.9+172001,210.049962527346,0.48,17.333752419954262,0.56,11.666,0.966,11.352,0.547,26.69,24.08,1.35,1.1,19.09,20.21,,,0.0,1.35,1.1,20.21,0.7963341249373469,1,,,-2147483648,1,1,0.6203020893823074,20.871855982094655,,1.6241456415087592
092632.64+171956.7,141.63601968157178,17.33241929784329,QSO,4.04,VI,4.091738224029541,0,4.04,3.0,1.0,4.071711263317488,J092632.6+171956,141.6360153352531,17.33241096838803,1.07,1.04,0.148,2.94,0.0,165.5,0.03350006831683712,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J092636+171938,141.65024750206825,0.001096,17.327295412145396,0.001391,0.251669,0.014292,0.264732,0.0174009,171.621,4.00521,142.0829,3.334745,0.405199,170.371,136.075,-0.653095,52.25878398397119,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,0.08124959973971035,,522.5476850169082,
134854.37+171149.6,207.22654212490315,17.197117580534893,QSO,3.612,VI,3.6263535022735596,0,3.612,3.0,1.0,3.619647001853262,J134854.3+171149,207.22664135143106,17.197160829798754,2.1,1.9,0.146,0.0,0.0,151.1,0.375086875524634,1,,,-2147483648,1,1,134854+171157,207.2259121850177,0.48,17.199333052098243,7.1,2.2,0.4,62.6,57.4,8.26468258240921,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J134854.3+171150,207.22626851810975,2.51,17.197259718727157,1.83,2.942,0.844,2.312,0.412,30.82,25.83,5.93,4.26,80.89,44.23,18.01,6.44,80.89,5.93,4.26,44.23,1.0710829311176269,1,,,-2147483648,1,1,0.9097193860478634,4.558995465336669,,0.46718813702148565
134644.61+171024.9,206.68591480548548,17.173609844853534,QSO,3.782,VI,3.7816667556762695,0,3.782,3.0,1.0,3.79534267765065,J134644.6+171024,206.6858955160967,17.173580331559357,1.55,1.76,0.141,5.15,0.0,104.0,0.12526116759813175,1,,,-2147483648,1,1,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,0.30380294898881316,,,
150733.31+170705.4,226.8887950697832,17.118182797922305,QSO,3.62,VI,3.605186939239502,4,3.62,3.0,1.0,3.6786500839358904,J150733.3+170705,226.88874537074386,17.11819769209374,17.38,17.83,0.148,1.35,0.0,7.4,0.17920027857265444,1,,,-2147483648,1,1,150733+170706,226.88878703742435,0.06,17.118331025422982,1.0,16.6,0.6,22.9,18.5,0.5343341267246743,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J150733.2+170706,226.88859037077523,0.13,17.11847169210895,0.13,26.565,0.551,25.044,0.306,25.89,25.64,0.32,0.31,173.82,49.52,6.68,5.61,173.82,0.32,0.31,49.52,1.2560398977420086,1,,,-2147483648,1,1,0.43462453138177437,0.5814514731843684,,7.658212427617509
161718.24+170529.1,244.32603399552943,17.091433487398167,QSO,3.002,VI,3.0017383098602295,0,3.002,3.0,1.0,3.0115837449768295,J161718.2+170529,244.32608257576464,17.09142944644566,9.87,10.3,0.142,1.79,0.0,70.5,0.16779702245881942,1,,,-2147483648,1,1,161717+170527,244.32487007575122,0.13,17.09099611321122,2.3,8.0,0.5,43.5,28.4,4.303459914446937,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J161718.2+170529,244.32608807577233,0.69,17.09151711311188,0.7,6.76,0.801,7.155,0.48,24.86,23.78,1.71,1.56,143.58,61.81,,,0.0,1.71,1.56,61.81,0.3539243259661346,1,,,-2147483648,1,1,0.4069675526044419,24.428877720958226,,0.5024991287201999
